T_tot,J,B_A,mdot,error,Ra,Rc,Ra0,La,Rbi,Rbo,Lc_a,V,Pb,propellant,source,thruster,A_mat,C_mat,config,l_st
1.25,1211,0.05,120,0.06,66,22,50,44,109,130,0,59.3,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
0.95,863,0.05,120,0.05,66,22,50,44,109,130,0,51.8,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
0.74,544,0.05,120,0.04,66,22,50,44,109,130,0,44.7,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
2.94,1660,0.12,120,0.15,66,22,50,44,109,130,0,100.2,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
2.32,1259,0.12,120,0.12,66,22,50,44,109,130,0,96.6,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
1.78,863,0.12,120,0.09,66,22,50,44,109,130,0,91.9,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
2.36,2427,0.05,120,0.12,66,22,50,44,109,130,0,67.9,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
2.08,2071,0.05,120,0.1,66,22,50,44,109,130,0,62,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
1.78,1732,0.05,120,0.09,66,22,50,44,109,130,0,56.4,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
1.45,1334,0.05,120,0.07,66,22,50,44,109,130,0,52.8,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
1.04,761,0.05,120,0.05,66,22,50,44,109,130,0,54.8,0.15,Ar,"10.2514/1.B34688,Albertoni_correspondence,IEPC-2011-110",Alta200kW,Cu,"Mo,LaW",cone,NA
2.729,4689,0,1370,0.109,29,4.75,12,34.9,57,66,-21.4,26.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
5.229,5719,0,1370,0.209,29,4.75,12,34.9,57,66,-21.4,29.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.426,7250,0,1370,0.257,29,4.75,12,34.9,57,66,-21.4,34.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.662,8166,0,1370,0.266,29,4.75,12,34.9,57,66,-21.4,37.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
9.412,9182,0,1370,0.376,29,4.75,12,34.9,57,66,-21.4,47.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
11.69,10180,0,1370,0.468,29,4.75,12,34.9,57,66,-21.4,64.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
13.38,10940,0,1370,0.535,29,4.75,12,34.9,57,66,-21.4,78.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
14.877,12050,0,1370,0.595,29,4.75,12,34.9,57,66,-21.4,97.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
16.832,13420,0,1370,0.673,29,4.75,12,34.9,57,66,-21.4,112,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
19.956,14834,0,1370,0.798,29,4.75,12,34.9,57,66,-21.4,132.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
23.792,15986,0,1370,0.952,29,4.75,12,34.9,57,66,-21.4,136.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
26.447,17298,0,1370,1.058,29,4.75,12,34.9,57,66,-21.4,149.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
36.284,18967,0,1370,1.451,29,4.75,12,34.9,57,66,-21.4,162.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
2.927,4636,0.05,1370,0.117,29,4.75,12,34.9,57,66,-21.4,22.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
4.79,5763,0.05,1370,0.192,29,4.75,12,34.9,57,66,-21.4,27.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.389,7333,0.05,1370,0.256,29,4.75,12,34.9,57,66,-21.4,31.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.94,8135,0.05,1370,0.278,29,4.75,12,34.9,57,66,-21.4,40.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
9.634,9049,0.05,1370,0.385,29,4.75,12,34.9,57,66,-21.4,46.8,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
10.526,10263,0.05,1370,0.421,29,4.75,12,34.9,57,66,-21.4,63.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
12.846,10940,0.05,1370,0.514,29,4.75,12,34.9,57,66,-21.4,86.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
15.68,12003,0.05,1370,0.627,29,4.75,12,34.9,57,66,-21.4,100.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
16.733,13324,0.05,1370,0.669,29,4.75,12,34.9,57,66,-21.4,111.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
20.548,14939,0.05,1370,0.822,29,4.75,12,34.9,57,66,-21.4,126,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
3.509,4699,0.1,1370,0.14,29,4.75,12,34.9,57,66,-21.4,21.8,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
4.261,5664,0.1,1370,0.17,29,4.75,12,34.9,57,66,-21.4,25.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.578,7197,0.1,1370,0.263,29,4.75,12,34.9,57,66,-21.4,29.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
8.367,8155,0.1,1370,0.335,29,4.75,12,34.9,57,66,-21.4,40.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
9.523,9181,0.1,1370,0.381,29,4.75,12,34.9,57,66,-21.4,49.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
11.029,10223,0.1,1370,0.441,29,4.75,12,34.9,57,66,-21.4,70.8,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
13.461,10976,0.1,1370,0.538,29,4.75,12,34.9,57,66,-21.4,91.1,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
15.497,12004,0.1,1370,0.62,29,4.75,12,34.9,57,66,-21.4,135.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
17.637,13368,0.1,1370,0.705,29,4.75,12,34.9,57,66,-21.4,123.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
20.31,14940,0.1,1370,0.812,29,4.75,12,34.9,57,66,-21.4,133.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
22.973,15990,0.1,1370,0.919,29,4.75,12,34.9,57,66,-21.4,140.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
36.284,18967,0.1,1370,1.451,29,4.75,12,34.9,57,66,-21.4,162.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
3.232,4518,0.15,1370,0.129,29,4.75,12,34.9,57,66,-21.4,21.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
4.237,5767,0.15,1370,0.169,29,4.75,12,34.9,57,66,-21.4,24.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
6.241,7251,0.15,1370,0.25,29,4.75,12,34.9,57,66,-21.4,29.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
7.188,8251,0.15,1370,0.288,29,4.75,12,34.9,57,66,-21.4,43.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
10.396,9310,0.15,1370,0.416,29,4.75,12,34.9,57,66,-21.4,49.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
11.625,10220,0.15,1370,0.465,29,4.75,12,34.9,57,66,-21.4,80.1,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
12.919,10743,0.15,1370,0.517,29,4.75,12,34.9,57,66,-21.4,135.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
14.703,12008,0.15,1370,0.588,29,4.75,12,34.9,57,66,-21.4,140.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
17.23,13321,0.15,1370,0.689,29,4.75,12,34.9,57,66,-21.4,142.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
23.792,15986,0.15,1370,0.952,29,4.75,12,34.9,57,66,-21.4,153.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
3.158,4601,0.2,1370,0.126,29,4.75,12,34.9,57,66,-21.4,24.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
4.68,5806,0.2,1370,0.187,29,4.75,12,34.9,57,66,-21.4,26.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
5.519,7050,0.2,1370,0.221,29,4.75,12,34.9,57,66,-21.4,75.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
7.103,7959,0.2,1370,0.284,29,4.75,12,34.9,57,66,-21.4,97.8,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
9.41,8920,0.2,1370,0.376,29,4.75,12,34.9,57,66,-21.4,110.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
11.355,10111,0.2,1370,0.454,29,4.75,12,34.9,57,66,-21.4,134.7,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
13.302,10742,0.2,1370,0.532,29,4.75,12,34.9,57,66,-21.4,153.1,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
15.863,11916,0.2,1370,0.635,29,4.75,12,34.9,57,66,-21.4,145.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
17.74,13319,0.2,1370,0.71,29,4.75,12,34.9,57,66,-21.4,145.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
21.158,14936,0.2,1370,0.846,29,4.75,12,34.9,57,66,-21.4,142.5,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
32.093,18912,0.2,1370,1.284,29,4.75,12,34.9,57,66,-21.4,163.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
3.233,4601,0.25,1370,0.129,29,4.75,12,34.9,57,66,-21.4,29.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
4.187,5644,0.25,1370,0.167,29,4.75,12,34.9,57,66,-21.4,31.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
5.423,7000,0.25,1370,0.217,29,4.75,12,34.9,57,66,-21.4,72.1,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
7.228,7987,0.25,1370,0.289,29,4.75,12,34.9,57,66,-21.4,100.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
9.633,8951,0.25,1370,0.385,29,4.75,12,34.9,57,66,-21.4,117.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
11.093,10149,0.25,1370,0.444,29,4.75,12,34.9,57,66,-21.4,119.6,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
12.331,10942,0.25,1370,0.493,29,4.75,12,34.9,57,66,-21.4,129.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
15.772,12046,0.25,1370,0.631,29,4.75,12,34.9,57,66,-21.4,146.3,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
17.949,13318,0.25,1370,0.718,29,4.75,12,34.9,57,66,-21.4,146.2,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
20.669,14992,0.25,1370,0.827,29,4.75,12,34.9,57,66,-21.4,145.4,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
23.243,15988,0.25,1370,0.93,29,4.75,12,34.9,57,66,-21.4,148.9,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
26.446,17236,0.25,1370,1.058,29,4.75,12,34.9,57,66,-21.4,154.1,0.0075,Ar,IEPCÑ1991-073,MY-III,Cu,ThO2W,cylcone,52
0.11,100,0.3,13.6,NA,18,1.3,3.8,8,30,66,-6,40,18,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.054,100,0.3,4.55,NA,18,1.3,3.8,8,30,66,-6,51,13,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.062,100,0.3,4.55,NA,18,1.3,3.8,8,30,66,-6,56,13,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.051,100,0.3,3.63,NA,18,1.3,3.8,8,30,66,-6,61,10,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.05,100,0.3,2.93,NA,18,1.3,3.8,8,30,66,-6,66,12,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.043,100,0.3,2.93,NA,18,1.3,3.8,8,30,66,-6,70,10,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.053,100,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,73,12,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.046,100,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,76,9,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.07,125,0.3,4.55,NA,18,1.3,3.8,8,30,66,-6,59,14,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.062,125,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,75,11,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.062,125,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,77,10,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.153,140,0.3,17,NA,18,1.3,3.8,8,30,66,-6,58,30,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.115,140,0.3,11.4,NA,18,1.3,3.8,8,30,66,-6,59.5,16,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.07,140,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,77.1,10,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.064,140,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,75.7,10,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.069,140,0.3,1.71,NA,18,1.3,3.8,8,30,66,-6,90,20,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.071,150,0.3,2.31,NA,18,1.3,3.8,8,30,66,-6,78,11,Ar,EOS-5470,H2-4F,W,W,cylcone,4.6
0.092,85,0.22,3.5,0.009,25.5,3.2,6.5,19.7,39,105,1.9,110,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,80,0.25,3.5,0.009,25.5,3.2,6.5,19.7,39,105,1.9,115,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.079,80,0.275,3.5,0.008,25.5,3.2,6.5,19.7,39,105,1.9,115,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.073,80,0.3,3.5,0.007,25.5,3.2,6.5,19.7,39,105,1.9,115,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.066,80,0.33,3.5,0.007,25.5,3.2,6.5,19.7,39,105,1.9,114,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.079,85,0.22,3.5,0.008,25.5,3.2,6.5,19.7,39,105,1.9,110,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.079,71,0.22,3.8,0.008,25.5,3.2,6.5,19.7,39,105,1.9,120,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.099,112,0.22,3.8,0.01,25.5,3.2,6.5,19.7,39,105,1.9,93,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.105,127,0.22,3.8,0.01,25.5,3.2,6.5,19.7,39,105,1.9,83,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.092,130,0.22,4.2,0.009,25.5,3.2,6.5,19.7,39,105,1.9,80,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.092,130,0.275,4.2,0.009,25.5,3.2,6.5,19.7,39,105,1.9,79,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,131,0.22,4.2,0.009,25.5,3.2,6.5,19.7,39,105,1.9,75,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,132,0.165,4.2,0.009,25.5,3.2,6.5,19.7,39,105,1.9,70,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,135,0.165,4.2,0.009,25.5,3.2,6.5,19.7,39,105,1.9,69,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,135,0.165,5.1,0.009,25.5,3.2,6.5,19.7,39,105,1.9,64,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.066,140,0.11,5.1,0.007,25.5,3.2,6.5,19.7,39,105,1.9,52,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.092,139,0.22,5.1,0.009,25.5,3.2,6.5,19.7,39,105,1.9,67,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.059,140,0.083,5.5,0.006,25.5,3.2,6.5,19.7,39,105,1.9,42.5,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.053,140,0.066,5.5,0.005,25.5,3.2,6.5,19.7,39,105,1.9,37.5,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.105,138,0.22,5.5,0.01,25.5,3.2,6.5,19.7,39,105,1.9,64,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.066,140,0.11,5.5,0.007,25.5,3.2,6.5,19.7,39,105,1.9,44,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.085,175,0.11,6,0.009,25.5,3.2,6.5,19.7,39,105,1.9,52,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.092,175,0.165,6,0.009,25.5,3.2,6.5,19.7,39,105,1.9,67,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.105,140,0.22,6,0.01,25.5,3.2,6.5,19.7,39,105,1.9,62,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.105,141,0.22,6,0.01,25.5,3.2,6.5,19.7,39,105,1.9,59,0.1,Cs,NASA-NAS-3-5900,X2C-H20,Cu,W,cone,NA
0.028,200,0.05,0.9,0.000084,22,4,4,39,44.5,80,-11,49,1,H2,JPP-1992-8-1,TU10kW,Cu,ThO2W,cylcone,38
0.042,200,0.075,0.9,0.000126,22,4,4,39,44.5,80,-11,39,1,H2,JPP-1992-8-1,TU10kW,Cu,ThO2W,cylcone,38
0.05,200,0.1,0.9,0.00015,22,4,4,39,44.5,80,-11,36,1,H2,JPP-1992-8-1,TU10kW,Cu,ThO2W,cylcone,38
0.033,200,0.075,1.2,0.000099,22,4,4,39,44.5,80,-11,39,1,H2,JPP-1992-8-1,TU10kW,Cu,ThO2W,cylcone,38
0.584,750,0.034,25,0.018,25,6,25,76,76.5,115.5,76,61.9,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.59,750,0.034,25,0.018,25,6,25,76,76.5,115.5,76,63.3,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.685,750,0.049,25,0.021,25,6,25,76,76.5,115.5,76,78.3,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.782,750,0.066,25,0.023,25,6,25,76,76.5,115.5,76,92,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.789,750,0.066,25,0.024,25,6,25,76,76.5,115.5,76,91.7,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.903,750,0.084,25,0.027,25,6,25,76,76.5,115.5,76,110.8,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.907,750,0.084,25,0.027,25,6,25,76,76.5,115.5,76,110.1,0.5,H2,"JPP-1993-9-5,AIAA-91-2342",LeRC100kW-A,Cu,ThO2W,,cyl
0.60822,600,0.175,50,0.061,30,14,6.4,25,111,156,-16,72,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.02024,1000,0.175,50,0.102,30,14,6.4,25,111,156,-16,70.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.43226,1300,0.175,50,0.143,30,14,6.4,25,111,156,-16,70.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.00124,1600,0.175,50,0.2,30,14,6.4,25,111,156,-16,81,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.64746,600,0.2,50,0.065,30,14,6.4,25,111,156,-16,76,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.13796,1000,0.2,50,0.114,30,14,6.4,25,111,156,-16,76,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.54998,1300,0.2,50,0.155,30,14,6.4,25,111,156,-16,80,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.11896,1600,0.2,50,0.212,30,14,6.4,25,111,156,-16,86,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.6867,600,0.225,50,0.069,30,14,6.4,25,111,156,-16,80,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.1772,1000,0.225,50,0.118,30,14,6.4,25,111,156,-16,80.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.70694,1300,0.225,50,0.171,30,14,6.4,25,111,156,-16,85,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.17782,1600,0.225,50,0.218,30,14,6.4,25,111,156,-16,90,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.72594,600,0.25,50,0.073,30,14,6.4,25,111,156,-16,85,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.26549,1000,0.25,50,0.127,30,14,6.4,25,111,156,-16,85,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.79523,1300,0.25,50,0.18,30,14,6.4,25,111,156,-16,90,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.36421,1600,0.25,50,0.236,30,14,6.4,25,111,156,-16,95,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.81423,600,0.275,50,0.081,30,14,6.4,25,111,156,-16,88.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.42245,1000,0.275,50,0.142,30,14,6.4,25,111,156,-16,90,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.962,1300,0.275,50,0.196,30,14,6.4,25,111,156,-16,95,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.53098,1600,0.275,50,0.253,30,14,6.4,25,111,156,-16,100,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.85347,600,0.3,50,0.085,30,14,6.4,25,111,156,-16,92,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.46169,1000,0.3,50,0.146,30,14,6.4,25,111,156,-16,94,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.04048,1300,0.3,50,0.204,30,14,6.4,25,111,156,-16,99,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.6487,1600,0.3,50,0.265,30,14,6.4,25,111,156,-16,103.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.56898,600,0.15,30,0.057,30,14,6.4,25,111,156,-16,65.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.02024,1000,0.15,30,0.102,30,14,6.4,25,111,156,-16,67,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.26549,1300,0.15,30,0.127,30,14,6.4,25,111,156,-16,65.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.29554,1600,0.15,30,0.23,30,14,6.4,25,111,156,-16,89,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.60822,600,0.175,30,0.061,30,14,6.4,25,111,156,-16,70,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.18701,1000,0.175,30,0.119,30,14,6.4,25,111,156,-16,75,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.71675,1300,0.175,30,0.172,30,14,6.4,25,111,156,-16,83,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
2.4525,1600,0.175,30,0.245,30,14,6.4,25,111,156,-16,91,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.64746,600,0.2,30,0.065,30,14,6.4,25,111,156,-16,75,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.26549,1000,0.2,30,0.127,30,14,6.4,25,111,156,-16,80,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.84428,1300,0.2,30,0.184,30,14,6.4,25,111,156,-16,85.5,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.91295,1600,0.2,30,0.191,30,14,6.4,25,111,156,-16,70,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
0.6867,600,0.225,30,0.069,30,14,6.4,25,111,156,-16,79,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
1.30473,1000,0.225,30,0.13,30,14,6.4,25,111,156,-16,80,100,H2,NASA-NAS-3-5900,X2C,Cu,W,cylcone,56
